chosen_worker_id,client_addr,lb_decision_latency_ms,overall_rtt_ms,payload_recv_brief,proxy_to_worker_rtt_ms,request_id,status,timestamp,worker_processing_time_ms,worker_response_payload_brief
worker-0,"('127.0.0.1', 62293)",0.010415998985990882,1073.4719169995515,"{'data': 'Benchmark hello from client 2, req 1', 'request_id': 'client2-req1-bba8970b'}",1021.4854999940144,client2-req1-bba8970b,SUCCESS,1747410861.407562,116.16033400059678,"{'data': 'Response from worker-0 to request client2-req1-bba8970b', 'original_request_id': 'client2-"
worker-1,"('127.0.0.1', 62299)",0.028624999686144292,360.1756249991013,"{'data': 'Benchmark hello from client 8, req 2', 'request_id': 'client8-req2-5c346542'}",307.0553750003455,client8-req2-5c346542,SUCCESS,1747410862.129792,199.3603750015609,"{'data': 'Response from worker-1 to request client8-req2-5c346542', 'original_request_id': 'client8-"
worker-0,"('127.0.0.1', 62294)",0.015208002878353,1054.490792004799,"{'data': 'Benchmark hello from client 3, req 1', 'request_id': 'client3-req1-5a45618b'}",1002.7545419943635,client3-req1-5a45618b,SUCCESS,1747410861.520642,94.57300000212854,"{'data': 'Response from worker-0 to request client3-req1-5a45618b', 'original_request_id': 'client3-"
worker-1,"('127.0.0.1', 62300)",0.039541999285575,441.31991600443143,"{'data': 'Benchmark hello from client 9, req 1', 'request_id': 'client9-req1-feeb65fb'}",387.6763340012985,client9-req1-feeb65fb,SUCCESS,1747410862.1836412,134.359832998598,"{'data': 'Response from worker-1 to request client9-req1-feeb65fb', 'original_request_id': 'client9-"
worker-0,"('127.0.0.1', 62295)",0.030957999115344137,993.6528749967692,"{'data': 'Benchmark hello from client 4, req 1', 'request_id': 'client4-req1-87951445'}",940.8433339995099,client4-req1-87951445,SUCCESS,1747410861.657679,75.14549999905284,"{'data': 'Response from worker-0 to request client4-req1-87951445', 'original_request_id': 'client4-"
worker-1,"('127.0.0.1', 62296)",0.01979200169444084,506.4760000022943,"{'data': 'Benchmark hello from client 5, req 3', 'request_id': 'client5-req3-9b466d71'}",453.38387499941746,client5-req3-9b466d71,SUCCESS,1747410862.185442,66.43416699807858,"{'data': 'Response from worker-1 to request client5-req3-9b466d71', 'original_request_id': 'client5-"
worker-1,"('127.0.0.1', 62298)",0.03191699943272397,570.3850829959265,"{'data': 'Benchmark hello from client 7, req 2', 'request_id': 'client7-req2-d0d68aa3'}",516.2470409995876,client7-req2-d0d68aa3,SUCCESS,1747410862.289237,166.5027499984717,"{'data': 'Response from worker-1 to request client7-req2-d0d68aa3', 'original_request_id': 'client7-"
worker-1,"('127.0.0.1', 62297)",0.018332997569814324,710.9378749955795,"{'data': 'Benchmark hello from client 6, req 3', 'request_id': 'client6-req3-54636172'}",656.4287079963833,client6-req3-54636172,SUCCESS,1747410862.291939,142.20058399951085,"{'data': 'Response from worker-1 to request client6-req3-54636172', 'original_request_id': 'client6-"
worker-1,"('127.0.0.1', 62291)",0.014750003174412996,815.2729580033338,"{'data': 'Benchmark hello from client 0, req 2', 'request_id': 'client0-req2-60c3b88c'}",760.3837499991641,client0-req2-60c3b88c,SUCCESS,1747410862.29274,103.98512500250945,"{'data': 'Response from worker-1 to request client0-req2-60c3b88c', 'original_request_id': 'client0-"
worker-1,"('127.0.0.1', 62292)",0.0351249982486479,910.8300829975633,"{'data': 'Benchmark hello from client 1, req 2', 'request_id': 'client1-req2-ad105227'}",857.331332998001,client1-req2-ad105227,SUCCESS,1747410862.3643079,168.33566699642688,"{'data': 'Response from worker-1 to request client1-req2-ad105227', 'original_request_id': 'client1-"
worker-1,"('127.0.0.1', 62293)",0.031124996894504875,928.510792000452,"{'data': 'Benchmark hello from client 2, req 2', 'request_id': 'client2-req2-47252ddb'}",875.5592499946943,client2-req2-47252ddb,SUCCESS,1747410862.480969,135.29416699748253,"{'data': 'Response from worker-1 to request client2-req2-47252ddb', 'original_request_id': 'client2-"
worker-1,"('127.0.0.1', 62299)",0.018207996618002653,1070.094667004014,"{'data': 'Benchmark hello from client 8, req 3', 'request_id': 'client8-req3-e39af9bb'}",1017.2679590032203,client8-req3-e39af9bb,SUCCESS,1747410862.489323,150.21787499426864,"{'data': 'Response from worker-1 to request client8-req3-e39af9bb', 'original_request_id': 'client8-"
worker-1,"('127.0.0.1', 62294)",0.038791004044469446,1106.498790999467,"{'data': 'Benchmark hello from client 3, req 2', 'request_id': 'client3-req2-12588aa0'}",1055.0202500016894,client3-req2-12588aa0,SUCCESS,1747410862.573765,122.00204099644907,"{'data': 'Response from worker-1 to request client3-req2-12588aa0', 'original_request_id': 'client3-"
worker-1,"('127.0.0.1', 62300)",0.03154099977109581,1231.8171669976437,"{'data': 'Benchmark hello from client 9, req 2', 'request_id': 'client9-req2-ba96a163'}",1179.1357500042068,client9-req2-ba96a163,SUCCESS,1747410862.623671,173.17458299658028,"{'data': 'Response from worker-1 to request client9-req2-ba96a163', 'original_request_id': 'client9-"
worker-1,"('127.0.0.1', 62295)",0.03374999505467713,1280.9197919996222,"{'data': 'Benchmark hello from client 4, req 2', 'request_id': 'client4-req2-dd8e27c8'}",1228.1856670015259,client4-req2-dd8e27c8,SUCCESS,1747410862.65057,76.19391600019298,"{'data': 'Response from worker-1 to request client4-req2-dd8e27c8', 'original_request_id': 'client4-"
worker-0,"('127.0.0.1', 62300)",0.03329200262669474,121.86291599937249,"{'data': 'Benchmark hello from client 9, req 3', 'request_id': 'client9-req3-0e518cb2'}",69.23054099752335,client9-req3-0e518cb2,SUCCESS,1747410863.8546429,68.04158299928531,"{'data': 'Response from worker-0 to request client9-req3-0e518cb2', 'original_request_id': 'client9-"
worker-1,"('127.0.0.1', 62296)",0.03454100078670308,1424.1234580040327,"{'data': 'Benchmark hello from client 5, req 4', 'request_id': 'client5-req4-4a8c392d'}",1370.9105829984765,client5-req4-4a8c392d,SUCCESS,1747410862.691479,183.0686670000432,"{'data': 'Response from worker-1 to request client5-req4-4a8c392d', 'original_request_id': 'client5-"
worker-0,"('127.0.0.1', 62295)",0.025958004698622972,188.66283299576025,"{'data': 'Benchmark hello from client 4, req 3', 'request_id': 'client4-req3-9668920e'}",137.03158400312532,client4-req3-9668920e,SUCCESS,1747410863.9293828,136.3070000006701,"{'data': 'Response from worker-0 to request client4-req3-9668920e', 'original_request_id': 'client4-"
worker-1,"('127.0.0.1', 62298)",0.18445800378685817,1322.6088330047787,"{'data': 'Benchmark hello from client 7, req 3', 'request_id': 'client7-req3-5ebfe5b0'}",1267.3048329961603,client7-req3-5ebfe5b0,SUCCESS,1747410862.859102,64.64841699926183,"{'data': 'Response from worker-1 to request client7-req3-5ebfe5b0', 'original_request_id': 'client7-"
worker-0,"('127.0.0.1', 62300)",0.03650000144261867,296.27008300303714,"{'data': 'Benchmark hello from client 9, req 4', 'request_id': 'client9-req4-7a988898'}",243.21687500196276,client9-req4-7a988898,SUCCESS,1747410863.976657,152.87016600632342,"{'data': 'Response from worker-0 to request client9-req4-7a988898', 'original_request_id': 'client9-"
worker-1,"('127.0.0.1', 62297)",0.03354200453031808,1313.87554200046,"{'data': 'Benchmark hello from client 6, req 4', 'request_id': 'client6-req4-3ea937a9'}",1260.9465420027846,client6-req4-3ea937a9,SUCCESS,1747410863.000706,134.18216699938057,"{'data': 'Response from worker-1 to request client6-req4-3ea937a9', 'original_request_id': 'client6-"
worker-0,"('127.0.0.1', 62296)",0.034666998544707894,253.9484579974669,"{'data': 'Benchmark hello from client 5, req 5', 'request_id': 'client5-req5-12c288c4'}",200.78212500084192,client5-req5-12c288c4,SUCCESS,1747410864.114454,95.2365000048303,"{'data': 'Response from worker-0 to request client5-req5-12c288c4', 'original_request_id': 'client5-"
worker-0,"('127.0.0.1', 62295)",0.018500002624932677,303.16466700605815,"{'data': 'Benchmark hello from client 4, req 4', 'request_id': 'client4-req4-236b58ee'}",251.25712500448572,client4-req4-236b58ee,SUCCESS,1747410864.118167,53.73416600195924,"{'data': 'Response from worker-0 to request client4-req4-236b58ee', 'original_request_id': 'client4-"
worker-1,"('127.0.0.1', 62291)",0.03370799822732806,1348.189458003617,"{'data': 'Benchmark hello from client 0, req 3', 'request_id': 'client0-req3-14f5baf2'}",1295.9128329966916,client0-req3-14f5baf2,SUCCESS,1747410863.10481,138.57145899964962,"{'data': 'Response from worker-1 to request client0-req3-14f5baf2', 'original_request_id': 'client0-"
worker-0,"('127.0.0.1', 62298)",0.03841600118903443,326.9361659986316,"{'data': 'Benchmark hello from client 7, req 4', 'request_id': 'client7-req4-ab9418c0'}",273.50408399797743,client7-req4-ab9418c0,SUCCESS,1747410864.1803079,84.98804100236157,"{'data': 'Response from worker-0 to request client7-req4-ab9418c0', 'original_request_id': 'client7-"
worker-1,"('127.0.0.1', 62292)",0.038209000194910914,1355.582250005682,"{'data': 'Benchmark hello from client 1, req 3', 'request_id': 'client1-req3-c667b49b'}",1302.0450830008485,client1-req3-c667b49b,SUCCESS,1747410863.274615,175.79333399771713,"{'data': 'Response from worker-1 to request client1-req3-c667b49b', 'original_request_id': 'client1-"
worker-0,"('127.0.0.1', 62300)",0.03112500417046249,393.43450000160374,"{'data': 'Benchmark hello from client 9, req 5', 'request_id': 'client9-req5-5bb85abf'}",340.55966600135434,client9-req5-5bb85abf,SUCCESS,1747410864.272609,158.9555829996243,"{'data': 'Response from worker-0 to request client9-req5-5bb85abf', 'original_request_id': 'client9-"
worker-0,"('127.0.0.1', 62297)",0.03737500082934275,428.38449999544537,"{'data': 'Benchmark hello from client 6, req 5', 'request_id': 'client6-req5-aff137db'}",374.88345799647504,client6-req5-aff137db,SUCCESS,1747410864.314098,75.30099999712547,"{'data': 'Response from worker-0 to request client6-req5-aff137db', 'original_request_id': 'client6-"
worker-1,"('127.0.0.1', 62293)",0.014790995919611305,1401.2943330017151,"{'data': 'Benchmark hello from client 2, req 3', 'request_id': 'client2-req3-845acd46'}",1349.6643750040676,client2-req3-845acd46,SUCCESS,1747410863.407146,179.34108399640536,"{'data': 'Response from worker-1 to request client2-req3-845acd46', 'original_request_id': 'client2-"
worker-0,"('127.0.0.1', 62296)",0.038207996112760156,520.9251250053057,"{'data': 'Benchmark hello from client 5, req 6', 'request_id': 'client5-req6-1253e705'}",468.1077080022078,client5-req6-1253e705,SUCCESS,1747410864.367873,147.13954200124135,"{'data': 'Response from worker-0 to request client5-req6-1253e705', 'original_request_id': 'client5-"
worker-1,"('127.0.0.1', 62299)",0.011416996130719781,1411.588541996025,"{'data': 'Benchmark hello from client 8, req 4', 'request_id': 'client8-req4-e4edcded'}",1359.9075830061338,client8-req4-e4edcded,SUCCESS,1747410863.557823,161.31512499850942,"{'data': 'Response from worker-1 to request client8-req4-e4edcded', 'original_request_id': 'client8-"
worker-0,"('127.0.0.1', 62295)",0.03312499757157639,625.89816700347,"{'data': 'Benchmark hello from client 4, req 5', 'request_id': 'client4-req5-ae408a7c'}",572.2018750020652,client4-req5-ae408a7c,SUCCESS,1747410864.422726,158.6662920017261,"{'data': 'Response from worker-0 to request client4-req5-ae408a7c', 'original_request_id': 'client4-"
worker-0,"('127.0.0.1', 62291)",0.03754199860850349,662.890374995186,"{'data': 'Benchmark hello from client 0, req 4', 'request_id': 'client0-req4-5b6778f5'}",609.6154590049991,client0-req4-5b6778f5,SUCCESS,1747410864.4529762,66.81358299829299,"{'data': 'Response from worker-0 to request client0-req4-5b6778f5', 'original_request_id': 'client0-"
worker-1,"('127.0.0.1', 62294)",0.029292001272551715,1444.7360829944955,"{'data': 'Benchmark hello from client 3, req 3', 'request_id': 'client3-req3-699d9066'}",1391.9628750008997,client3-req3-699d9066,SUCCESS,1747410863.680353,154.5194580030511,"{'data': 'Response from worker-1 to request client3-req3-699d9066', 'original_request_id': 'client3-"
worker-0,"('127.0.0.1', 62298)",0.03779200051212683,768.9699170005042,"{'data': 'Benchmark hello from client 7, req 5', 'request_id': 'client7-req5-16da29c7'}",715.1491659969906,client7-req5-16da29c7,SUCCESS,1747410864.507026,159.533250000095,"{'data': 'Response from worker-0 to request client7-req5-16da29c7', 'original_request_id': 'client7-"
worker-0,"('127.0.0.1', 62292)",0.027750000299420208,693.2265419964097,"{'data': 'Benchmark hello from client 1, req 4', 'request_id': 'client1-req4-11526143'}",640.5892499969923,client1-req4-11526143,SUCCESS,1747410864.628333,46.16233300475869,"{'data': 'Response from worker-0 to request client1-req4-11526143', 'original_request_id': 'client1-"
worker-0,"('127.0.0.1', 62300)",0.03816700336756185,713.5817910020705,"{'data': 'Benchmark hello from client 9, req 6', 'request_id': 'client9-req6-373d48f0'}",660.0425829965388,client9-req6-373d48f0,SUCCESS,1747410864.666104,56.969707999087404,"{'data': 'Response from worker-0 to request client9-req6-373d48f0', 'original_request_id': 'client9-"
worker-0,"('127.0.0.1', 62297)",0.04641600389732048,777.3364999957266,"{'data': 'Benchmark hello from client 6, req 6', 'request_id': 'client6-req6-195efb01'}",723.0940000008559,client6-req6-195efb01,SUCCESS,1747410864.742786,138.88712500192923,"{'data': 'Response from worker-0 to request client6-req6-195efb01', 'original_request_id': 'client6-"
worker-0,"('127.0.0.1', 62293)",0.03700000524986535,752.6909999942291,"{'data': 'Benchmark hello from client 2, req 4', 'request_id': 'client2-req4-66645d62'}",698.8882090008701,client2-req4-66645d62,SUCCESS,1747410864.809812,43.098875001305714,"{'data': 'Response from worker-0 to request client2-req4-66645d62', 'original_request_id': 'client2-"
